"BASE","GSCORE","TRAIT","LGSCORE","TOOL","MODEL","GC","SNP","CHR","POS","P","SCORE","THRESHOLD","SIGNIFICANCE","ScoresRepl","ScoresSign","ScoreGC"
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_54624",0,20391837,0.251188643150958,0.6,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_36664",1,809153,0.257039578276886,0.59,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_21332",0,21225651,0.338844156139203,0.47,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_4437",0,24387070,0.346736850452532,0.46,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_57678",0,50463795,0.346736850452532,0.46,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_48155",1,7834894,0.354813389233575,0.45,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_6674",0,28132116,0.389045144994281,0.41,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_52704",1,9095607,0.426579518801593,0.37,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_10369",1,44964138,0.478630092322638,0.32,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_36660",1,808325,0.501187233627272,0.3,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_54811",1,52996601,0.501187233627272,0.3,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_40131",1,53444045,0.660693448007596,0.18,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_53708",1,54264723,0.707945784384138,0.15,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_23713",0,389554,0.91201083935591,0.04,4.9,FALSE,78,0,0.864
"CSBrote",0.701,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_53521",1,12643802,0.91201083935591,0.04,4.9,FALSE,78,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_15047",2,43187165,0.00208929613085404,2.68,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_34866",4,65070135,0.00602559586074357,2.22,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_39035",9,1064131,0.00851138038202377,2.07,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_44335",8,42832139,0.0091201083935591,2.04,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_45256",10,59057591,0.0123026877081238,1.91,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_12720",7,54318643,0.0186208713666287,1.73,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_44304",8,42730417,0.0218776162394955,1.66,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_44305",8,42730406,0.0234422881531992,1.63,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_29282",8,21522650,0.0263026799189538,1.58,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_4925",11,43031943,0.0269153480392692,1.57,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_4480",7,41477431,0.0275422870333817,1.56,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_19584",4,64858220,0.0288403150312661,1.54,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_40699",12,53644230,0.0380189396320561,1.42,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_26008",7,51201220,0.0416869383470335,1.38,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_3962",9,4652421,0.0416869383470335,1.38,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_55837",7,3695590,0.0436515832240166,1.36,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_19692",2,27349009,0.0489778819368446,1.31,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_1092",10,2229320,0.0501187233627272,1.3,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_29981",9,62190862,0.0630957344480193,1.2,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_14848",1,87310101,0.0660693448007596,1.18,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_4604",1,75196506,0.0691830970918937,1.16,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_3747",11,41925342,0.0707945784384138,1.15,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_4978",11,25158648,0.072443596007499,1.14,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_40879",9,58749360,0.0741310241300918,1.13,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_29767",10,57277910,0.0741310241300918,1.13,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_15530",10,56158687,0.0758577575029184,1.12,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_167",3,23274682,0.0891250938133746,1.05,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_11211",4,59858990,0.0977237220955811,1.01,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_3512",5,54654441,0.1,1,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_12339",2,26161388,0.10471285480509,0.98,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_12015",5,48976718,0.114815362149688,0.94,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_5560",8,57530640,0.114815362149688,0.94,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_2405",7,10251717,0.117489755493953,0.93,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_13006",10,3721305,0.125892541179417,0.9,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_44634",11,21124779,0.128824955169313,0.89,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_7678",6,54726821,0.131825673855641,0.88,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_38551",2,45126593,0.134896288259165,0.87,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_58",3,56927544,0.134896288259165,0.87,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_28521",8,50650372,0.141253754462275,0.85,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_12797",9,54103901,0.141253754462275,0.85,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_6556",9,63031605,0.147910838816821,0.83,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_5463",12,626115,0.151356124843621,0.82,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_23739",5,487268,0.158489319246111,0.8,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_38552",2,45126722,0.165958690743756,0.78,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_17060",8,57530334,0.165958690743756,0.78,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_41541",2,30008536,0.169824365246174,0.77,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_42451",5,52290923,0.169824365246174,0.77,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_30361",11,35109336,0.169824365246174,0.77,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_4803",1,87065450,0.173780082874938,0.76,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_42475",5,52353892,0.173780082874938,0.76,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_43032",9,59162845,0.173780082874938,0.76,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_43049",9,59168884,0.173780082874938,0.76,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_27268",2,42001161,0.186208713666287,0.73,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_4847",2,43151687,0.186208713666287,0.73,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_14839",5,5638954,0.186208713666287,0.73,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_52053",5,20212269,0.194984459975805,0.71,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_11137",6,55716119,0.194984459975805,0.71,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_10563",4,68870646,0.199526231496888,0.7,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_13236",2,30080660,0.204173794466953,0.69,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_12377",2,35334126,0.204173794466953,0.69,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_16777",6,48044220,0.204173794466953,0.69,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_19135",8,54844010,0.204173794466953,0.69,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_30296",12,39466807,0.208929613085404,0.68,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_13482",7,46355721,0.213796208950223,0.67,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_35997",4,67871626,0.218776162394955,0.66,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_7680",6,54682311,0.223872113856834,0.65,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_16413",9,58589829,0.223872113856834,0.65,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_17539",1,71416070,0.229086765276777,0.64,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_15388",11,42785949,0.229086765276777,0.64,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_43748",4,61552296,0.234422881531992,0.63,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_34872",4,65068522,0.234422881531992,0.63,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_35944",4,67811114,0.234422881531992,0.63,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_56794",6,21503828,0.245470891568503,0.61,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_24",1,85668664,0.251188643150958,0.6,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_14683",11,39617992,0.251188643150958,0.6,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_55199",2,33572556,0.269153480392692,0.57,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_10617",4,68743219,0.269153480392692,0.57,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_35590",6,29872194,0.269153480392692,0.57,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_5774",6,50572507,0.269153480392692,0.57,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_53273",11,10339933,0.269153480392692,0.57,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_12945",4,55649379,0.281838293126445,0.55,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_28665",10,60022055,0.281838293126445,0.55,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_12957",4,66207413,0.288403150312661,0.54,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_7622",5,489125,0.288403150312661,0.54,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_7192",10,58252277,0.295120922666639,0.53,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_7549",2,39073865,0.301995172040202,0.52,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_11458",2,45124973,0.301995172040202,0.52,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_11356",4,58789793,0.301995172040202,0.52,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_25219",7,48611027,0.301995172040202,0.52,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_11679",10,44620849,0.301995172040202,0.52,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_27271",2,42001715,0.309029543251359,0.51,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_19556",9,54713760,0.309029543251359,0.51,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_16414",9,58590119,0.309029543251359,0.51,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_39848",4,49170296,0.316227766016838,0.5,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_36833",7,3330903,0.316227766016838,0.5,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_12786",9,52719060,0.323593656929628,0.49,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_14274",1,75053929,0.331131121482591,0.48,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_6869",3,41009095,0.331131121482591,0.48,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_325",3,56043155,0.331131121482591,0.48,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_164",3,58031464,0.331131121482591,0.48,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_12955",4,66207542,0.331131121482591,0.48,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_12953",4,66208806,0.331131121482591,0.48,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_7658",11,7019700,0.331131121482591,0.48,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_16172",2,35468438,0.346736850452532,0.46,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_52898",9,11180794,0.346736850452532,0.46,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_52057",5,20205444,0.354813389233575,0.45,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_3497",4,68769666,0.363078054770101,0.44,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_7958",12,3837083,0.363078054770101,0.44,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_6185",11,4232240,0.371535229097173,0.43,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_11363",4,58734459,0.380189396320561,0.42,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_38556",4,63682892,0.380189396320561,0.42,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_14947",11,39858442,0.380189396320561,0.42,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_5440",12,319737,0.380189396320561,0.42,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_13671",1,66548104,0.389045144994281,0.41,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_3484",4,68859403,0.389045144994281,0.41,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_28228",7,52565452,0.389045144994281,0.41,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_44816",9,53270453,0.389045144994281,0.41,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_31443",11,36343786,0.389045144994281,0.41,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_38938",2,26500723,0.398107170553497,0.4,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_57254",3,52006651,0.398107170553497,0.4,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_19081",8,54991187,0.398107170553497,0.4,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_58236",9,11085611,0.398107170553497,0.4,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_39450",4,61191297,0.407380277804113,0.39,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_12958",4,66207275,0.407380277804113,0.39,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_1923",12,1556494,0.416869383470335,0.38,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_18945",8,45930362,0.426579518801593,0.37,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_10178",4,67145132,0.446683592150963,0.35,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_28580",8,50583825,0.446683592150963,0.35,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_45886",9,53718180,0.446683592150963,0.35,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_53998",9,57846815,0.446683592150963,0.35,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_23254",12,7260563,0.446683592150963,0.35,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_49495",2,35025916,0.457088189614875,0.34,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_25560",3,46842107,0.457088189614875,0.34,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_7040",6,53910471,0.457088189614875,0.34,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_37329",6,55682080,0.457088189614875,0.34,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_513",7,37737782,0.457088189614875,0.34,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_449",9,18550286,0.457088189614875,0.34,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_16718",4,47529897,0.467735141287198,0.33,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_12959",4,66197658,0.478630092322638,0.32,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_7621",5,489095,0.478630092322638,0.32,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_40831",10,46445283,0.478630092322638,0.32,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_8763",8,59114829,0.489778819368446,0.31,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_45603",10,48971709,0.489778819368446,0.31,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_17900",2,34459045,0.501187233627272,0.3,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_6758",4,62263846,0.501187233627272,0.3,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_12789",9,52720097,0.501187233627272,0.3,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_32467",12,5980197,0.501187233627272,0.3,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_17899",2,34459132,0.512861383991365,0.29,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_7139",3,37346461,0.512861383991365,0.29,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_7132",3,52915590,0.512861383991365,0.29,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_16258",4,11641080,0.512861383991365,0.29,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_10568",4,68868824,0.512861383991365,0.29,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c1_1249",5,55144795,0.512861383991365,0.29,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_30297",11,44107450,0.512861383991365,0.29,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_23170",2,29256125,0.524807460249773,0.28,4.9,FALSE,77,0,0.864
"CSBrote",0.7,"CSBrote.L",0.705,"GWASpoly","additive",0.864,"c2_41106",4,24612015,0.524807460249773,0.28,4.9,FALSE,77,0,0.864
